Datetime,Username,Text,Retweets,Replies,Likes,Quotes,Language,Location,Hashtags
09:09:04 01:07:08,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R1kX #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:07:05,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0Wy #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:06:58,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R1cm #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:06:52,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0Li #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:06:51,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R18J #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:06:43,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R1cm #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:06:30,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R15H #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:06:26,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R18J #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:06:17,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R1hZ #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:06:14,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R17f #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:06:13,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R15H #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:06:01,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R1e6 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:05:46,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2QxaO #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:05:35,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R1e6 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:05:28,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0TH #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:05:28,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2QxaO #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:05:18,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R17f #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:05:15,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2QxaO #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:05:03,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R1cm #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:05:03,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2R0Og #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:04:50,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R15H #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:04:48,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2R0Og #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:04:38,EFF_TOSBack,Policy change: Paypal User Agreement  #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:04:35,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2R0Og #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:04:18,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R16Q #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:04:18,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R18J #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:03:59,EFF_TOSBack,http://is.gd/2R0Li #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:03:57,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R16Q #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:03:54,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R17f #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:03:44,EFF_TOSBack,http://is.gd/2R0Jd #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:03:42,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R15H #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:03:37,EFF_TOSBack,Policy change: Paypal User Agreement  #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:03:29,EFF_TOSBack,http://is.gd/2R0Hx #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:03:25,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement  #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:03:16,EFF_TOSBack,http://is.gd/2R0Hx #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:03:05,EFF_TOSBack,http://is.gd/2R0GI #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:02:52,EFF_TOSBack,http://is.gd/2R0FQ #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:02:40,EFF_TOSBack,http://is.gd/2R0FS #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:02:30,effbot,http://is.gd/2R0Li #tosback #eff http://bit.ly/n8V4a,0,0,0,0,qme,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:02:28,effbot,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2R0Og #tosback #eff http://bit.ly/108vfE,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:02:21,effbot,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2QxaO #tosback #eff http://bit.ly/QqxVX,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:02:18,effbot,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2R0Og #tosback #eff http://bit.ly/4EXRNz,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:02:18,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0Yu #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:02:16,effbot,Policy change: Paypal User Agreement http://is.gd/2R0TH #tosback #eff http://bit.ly/3coTrb,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:02:15,effbot,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2QxaO #tosback #eff http://bit.ly/CjVs5,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:02:12,effbot,#tosback #eff http://bit.ly/4h5EDZ,0,0,0,0,qme,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:02:12,effbot,Policy change: Paypal User Agreement http://is.gd/2R0Li #tosback #eff http://bit.ly/34lejQ,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:02:11,effbot,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2R0Og #tosback #eff http://bit.ly/c9pww,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:02:05,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2R0Og #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:02:02,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0Wy #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:01:52,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2R0Og #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:01:41,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0Li #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:01:37,EFF_TOSBack,#tosback #eff,0,0,0,0,qht,,"['tosback', 'eff']"
09:09:04 01:01:35,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2QxaO #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:01:28,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0TH #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:01:23,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2R0Og #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:01:11,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2QxaO #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:00:47,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2R0Og #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:00:36,EFF_TOSBack,http://is.gd/2R0Li #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:00:35,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2R0Og #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:00:23,EFF_TOSBack,http://is.gd/2R0Jd #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:00:21,EFF_TOSBack,http://is.gd/2R0Li #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:00:17,EFF_TOSBack,http://is.gd/2R0Jd #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:00:06,EFF_TOSBack,http://is.gd/2R0Hx #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:00:05,EFF_TOSBack,http://is.gd/2R0Jd #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 00:59:53,EFF_TOSBack,http://is.gd/2R0Hx #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 00:59:44,EFF_TOSBack,http://is.gd/2R0GI #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 00:59:43,EFF_TOSBack,http://is.gd/2R0Hx #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 00:59:33,EFF_TOSBack,http://is.gd/2R0FQ #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 00:59:32,EFF_TOSBack,http://is.gd/2R0GI #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 00:59:21,EFF_TOSBack,http://is.gd/2R0FS #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 00:59:21,EFF_TOSBack,http://is.gd/2R0FQ #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:03 19:13:30,effbot,Im out of the web twabes.. beautiful day out.. but D.R.U.G. #eff the hate.. you're bound to get it if you're doing ... http://bit.ly/yB6LG,0,0,0,0,en,"Aberdeen, Scotland",['eff']
09:09:03 19:09:37,SUZZorLose,"Im out of the web twabes.. beautiful day out.. but D.R.U.G. #eff the hate.. you're bound to get it if you're doing right, period..",0,0,0,0,en,I'm Famous in Heaven,['eff']
09:09:02 22:07:03,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2OobO #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:02 19:07:10,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2Ocnm #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:02 18:07:06,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2O7Rf #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:02 17:07:12,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2O2Wj #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:02 15:37:29,501stLegion,RT @richyflowers: #501st featured in a nice preview for upcoming Elf Fantasy Fair (see pg. 12): http://is.gd/2NxBZ #EFF,0,0,0,0,en,International,"['501st', 'EFF']"
09:09:02 15:07:07,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2NSKa #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:02 14:07:05,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2NO9Z #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:02 13:07:06,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2NI6C #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:02 11:32:04,effbot,501st featured in a nice preview for upcoming Elf Fantasy Fair: http://is.gd/2NxBZ #501st #EFF http://bit.ly/1a30zQ,0,0,0,0,en,"Aberdeen, Scotland","['501st', 'EFF']"
09:09:02 11:22:28,richyflowers,501st featured in a nice preview for upcoming Elf Fantasy Fair: http://is.gd/2NxBZ #501st #EFF,0,0,0,0,en,"Utrecht, The Netherlands","['501st', 'EFF']"
09:09:02 09:07:07,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2NiGU #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:02 08:15:30,effbot,Policy change: Paypal User Agreement http://is.gd/2Nb1G #tosback #eff http://bit.ly/KGvnM,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:02 08:07:09,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2Nb1G #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:02 06:22:21,AndrewJacksonZA,"RT @geekami: Hey look, #Microsoft just gave $2,5billion to charity #geek http://bit.ly/emnL5 &lt;- The #EFF?(Is #Linux a #charity? ;-) #geek",0,0,0,0,en,"Johannesburg, South Africa","['Microsoft', 'geek', 'EFF', 'Linux', 'charity', 'geek']"
09:09:02 06:07:05,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2MUZw #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:02 02:27:47,JamieBrilliant,NYT on Locational Privacy: do you know how you are being tracked & how that information could be used? #EFF http://viigo.im/0Lv5,0,0,0,0,en,"New York, NY",['EFF']
09:09:02 01:12:19,effbot,Policy change: Paypal User Agreement http://is.gd/2M9AB #tosback #eff http://bit.ly/4m4u50,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:02 01:07:09,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2M9AB #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:02 00:07:05,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2M32h #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:01 23:50:29,isaacniles,No parking on campus. Drove home in a hurry with Dr. Pepper in my seat. Tore to campus on me bike. Turns out I didn't have to study. #eff,0,0,0,0,en,,['eff']
09:09:01 22:07:07,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2LTjd #tosback #eff,0,0,1,0,en,,"['tosback', 'eff']"
09:09:01 21:06:54,natnizzy,"RT: @KinGerardz my chitz not workin either #eff gmail, #eff howdy, #eff msc, #eff Joe Rout, & #eff whoevr sittin wit my refund laughin! LMAO",0,0,0,0,en,"Katy, TX","['eff', 'eff', 'eff', 'eff', 'eff']"
09:09:01 20:07:08,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2LKCp #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:01 18:31:41,Pr33mo,Everyone follow my dude @bigmarq54. This aint no FF or no #EFF. Today is tuesday and I'm tellin yall to follow 1 funny ass nigga. GOOOOOOO,0,0,0,0,en,,['EFF']
09:09:01 18:11:34,Pr33mo,"RT @JoJo_sxm: RT @Diamond305: @FlairJJM Thanks to @jojo_sxm for the #FF &lt;-@Pr33mo & I were exchanging ""none-lame"" ppl.  (Yes yall #EFF)",0,0,0,0,en,,"['FF', 'EFF']"
09:09:01 18:07:06,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2LBFP #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:01 16:07:04,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2LrQf #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:01 15:07:02,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2LmN3 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:01 14:07:02,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2LhkE #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:01 13:07:02,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2Lcmk #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:01 10:10:44,effbot,Policy change: Paypal User Agreement http://is.gd/2KYbU #tosback #eff http://bit.ly/TyDeQ,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:01 10:07:02,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2KYbU #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:01 08:07:02,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2KOUo #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:01 06:07:03,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2KEOl #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:01 04:07:03,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2Kvz3 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:01 03:07:04,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2KqMN #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:01 00:07:03,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2KcP8 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:31 23:07:03,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2K9iX #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:31 21:33:04,hausoflulu,"Dude, I'm falling asleep. So tired, man! #sleep #school #eff",0,0,0,0,en,USA,"['sleep', 'school', 'eff']"
09:08:31 20:07:05,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2JVil #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:31 16:07:04,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2JBlO #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:31 14:17:54,natnizzy,"RT @KinGerardz: upt....I guess no class for me today....i #eff ing hate Howdy, chit never works! (( I KNOW!! I CANT DO ANYTHING!))",0,0,0,0,en,"Katy, TX",['eff']
09:08:31 13:07:02,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2JlHb #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:31 11:11:10,effbot,Policy change: Paypal User Agreement http://is.gd/2JaWC #tosback #eff http://bit.ly/hyd8Q,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:08:31 11:07:02,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2JaWC #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:31 10:07:02,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2J5JZ #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:31 08:07:03,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2IUwm #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:31 07:07:04,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2IOJD #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:31 06:07:03,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2IJ9q #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:31 05:07:08,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2IE2Z #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:31 04:09:13,effbot,Policy change: Paypal User Agreement http://is.gd/2Iz2C #tosback #eff http://bit.ly/Q9duQ,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:08:31 04:07:04,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2Iz2C #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:31 03:07:10,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2IuLA #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:31 02:07:04,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2IqiT #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:31 01:07:23,effbot,Policy change: Paypal User Agreement http://is.gd/2IlAS #tosback #eff http://bit.ly/2tllgI,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:08:31 01:07:05,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2IlAS #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:30 21:07:02,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2I8dH #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:30 20:07:05,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2I4ci #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:30 17:07:04,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2HQoN #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:30 16:07:05,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2HLGs #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:30 14:07:05,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2HC8Z #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:30 08:07:03,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2H9rm #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:30 06:07:03,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2GZwq #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:30 05:07:08,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2GV4T #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:30 01:07:08,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2GEoC #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:30 00:07:03,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2GBP2 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:29 19:31:47,effbot,First guy: why don't we put the 'DIP' sign before the actual dip itself? Second guy: umm....nah. #eff http://bit.ly/zRV0T,0,0,0,0,en,"Aberdeen, Scotland",['eff']
09:08:29 15:07:26,JazzeeJEF,@daglamdiva @Tiffie80 #eff that R'er A shit. I don't want my name showing up in the gatdamn tweet taking up characters! We limited!!,0,0,0,0,en,✗Marks The Spot,['eff']
09:08:29 15:07:03,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2G5Cb #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:29 13:07:03,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2FWAK #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:29 12:07:03,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2FRSF #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:29 11:07:02,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2FMTb #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:29 10:27:07,Markus_Merz,Test your ISP - #New #Network inspection software #Switzerland for sophisticated users by the #EFF http://bit.ly/OBkke !linux,0,0,0,0,en,"Hamburg, Deutschland","['New', 'Network', 'Switzerland', 'EFF']"
09:08:29 09:07:03,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2FCTw #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:29 08:07:02,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2Fy3z #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:29 07:07:03,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2FsUq #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:29 04:07:06,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2F9Bx #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:08:29 03:12:11,effbot,Fuck MLB copyrght BS #eff RT @johnfoster @gaak99 another unauthorized transmission from major league baseball game ... http://bit.ly/7z6t5,0,0,0,0,en,"Aberdeen, Scotland",['eff']
