Text,Datetime,Location,Hashtags
dt voteifptrustus rt ewn reporter ifp buthelezi allegations zuma,16:06:24 13:45:11,"Johannesburg, South Africa","['VoteIFP_TrustUs', 'IFP']"
watch ifps manifesto launch western cape ahead elections2016 ss,16:06:24 11:02:40,South Africa,"['IFP', 'Elections2016']"
tis preelection season manifesto launchessethembe trust us ifp umlazi blackandwhitephotography x100t,16:06:22 21:05:39,"Durban,South Africa","['IFP', 'Umlazi', 'BlackandWhitePhotography', 'X100T']"
ifp tshwane vandals must punished read tshwaneunrest elections2016,16:06:22 15:11:01,South Africa,"['IFP', 'TshwaneUnrest', 'Elections2016']"
tshwaneunrest gives chills j vu leadup 94 elections anc vs anc instead anc vs ifp,16:06:21 07:11:34,"Pretoria, South Africa","['TshwaneUnrest', 'ANC', 'IFP']"
ifp anc da battle municipality 2016 elections sadecides2 dstv405,16:06:20 15:27:17,South Africa,"['IFP', 'SADecides2', 'DSTV405']"
voteforchange eff anc ifp,16:06:18 08:07:25,South Africa,"['VoteForChange', 'EFf', 'anc', 'ifp', 'SouthAfrica']"
vote ifp 3 august 2016 good local services accountable government,16:06:13 06:35:59,South Africa,['IFP']
ifp leader calls supporters vote party members contesting elections independent candidates sabcnews,16:06:13 02:48:39,"Durban, South Africa","['IFP', 'sabcnews']"
ifp launched election manifesto today,16:06:12 16:13:02,South Africa,['IFP']
air ifp leader mangosuthu buthelezi delivering keynote address sabcnews newsbreaktalk electionsonsabc,16:06:12 11:18:09,"Durban, South Africa","['IFP', 'sabcnews', 'NewsbreakTalk', 'ElectionsonSABC']"
ifp launching local govt elections manifesto 20 000 seater king goodwill zwelethini stadium umlazi tomorrow,16:06:11 12:54:45,"Johannesburg, South Africa",['IFP']
reminder ifp launches 2016 election manifesto wozaaugust3,16:06:10 12:28:01,South Africa,"['IFP', 'WozaAugust3']"
ifp answers ready inspire good reasons vote ifp 03 august 2016wozaaugust3,16:06:10 12:18:57,South Africa,"['IFP', 'WozaAugust3']"
reminder ifp launches 2016 election manifesto wozaaugust3,16:06:10 12:16:24,South Africa,"['IFP', 'WozaAugust3']"
masses vote ifp arent concerned posters want sound governance wozaaugust3,16:06:10 07:24:11,South Africa,"['IFP', 'WozaAugust3']"
vote ifp vote says goodbye corruption wozaaugust3,16:06:10 06:08:53,South Africa,"['IFP', 'WozaAugust3']"
willing even vote ifp inkatha freedom party smurobotsnow,16:06:08 09:39:17,"Bela-Bela, South Africa","['IFP', 'SmuRobotsNow']"
ifp welcomes sampp affirmation read elections2016,16:06:04 08:52:42,South Africa,"['IFP', 'Elections2016']"
ifp president prince dr mangosuthu buthelezi launch partys elections manifesto durban umlazi stadium june 12,16:05:26 20:31:28,"Johannesburg, South Africa","['IFP', 'Buthelezi']"
70 days local government elections 2016 ifp wozaaugust3 africaday2016,16:05:25 12:23:18,South Africa,"['IFP', 'WozaAugust3', 'AfricaDay2016']"
knowyourda coming election anti blacks da anc eff udm nfp cope ifp xlection2016,16:05:24 11:51:58,Johannesburg,"['knowyourDA', 'DA', 'ANC', 'EFF', 'UDM', 'NFP', 'cope', 'IFP', 'Xlection2016']"
75 days local government elections wozaaugust3 todys ifp policy safety security,16:05:20 13:05:43,South Africa,"['WozaAugust3', 'IFP']"
76 days left local government elections wozaaugust3 todays ifp policy,16:05:19 13:34:39,South Africa,"['WozaAugust3', 'IFP']"
wozaaugust3 77days local government elections ifp policy justice,16:05:18 13:43:01,South Africa,"['WozaAugust3', 'IFP']"
wozaaugust3 78 days local government elections todays ifp policy forestry read,16:05:17 13:14:20,South Africa,"['WozaAugust3', 'IFP']"
live ifp takes stand deliver pledge free fair elections sings iec codeofconduct dstv405 ann7,16:05:16 08:56:33,South Africa,"['IFP', 'IEC', 'CodeofConduct', 'Dstv405', 'ANN7']"
84 days left local government elections wozaaugust3 todays ifp policy,16:05:11 09:43:23,South Africa,"['WozaAugust3', 'IFP']"
wozaaugust3 86 days election2016 please take look policy water ifp,16:05:09 13:16:20,South Africa,"['WozaAugust3', 'Election2016', 'IFP']"
wozaaugust3 86 days election2016 please take look policy water ifp,16:05:09 08:28:38,South Africa,"['WozaAugust3', 'Election2016', 'IFP']"
87 days elections mothers wish wonderful mothers wozaaugust3 mothersday ifp,16:05:08 10:37:27,South Africa,"['WozaAugust3', 'MothersDay', 'IFP']"
wozaaugust3 89 days elections2016 todays ifp policywomens issues,16:05:06 08:26:21,South Africa,"['WozaAugust3', 'Elections2016', 'IFP']"
90 days elections2016 wozaaugust3 todays ifp policy education,16:05:05 06:35:38,South Africa,"['Elections2016', 'WozaAugust3', 'IFP']"
91 days local government elections wozaaugust3 todays ifp policy youth,16:05:04 08:59:44,South Africa,"['WozaAugust3', 'IFP']"
ifp says 03august good date elections beginning summer weather favourable lge2016,16:04:06 16:50:04,"Johannesburg, South Africa","['IFP', '03August', 'LGE2016']"
president zuma announces date 2016municipalelections municipalelections elections anc da eff udm ifp,16:04:06 13:20:04,"Port Elizabeth, South Africa","['Zuma', 'municipalelections', 'elections', 'ANC', 'DA', 'EFF', 'UDM', 'IFP']"
iec prepares final voterregistration weekend ahead 2016 elections da eff anc udm ifp,16:04:06 09:55:30,"Port Elizabeth, South Africa","['IEC', 'voterregistration', 'southafrica', 'DA', 'EFF', 'ANC', 'UDM', 'IFP']"
vote change ifp cannot recall vote em,16:04:02 23:04:01,"Musina, South Africa",['IFP']
maybe stay power get rid replace members zuma da cope ifp capetown elections,16:03:21 21:50:14,"Cape Town, South Africa","['zuma', 'da', 'cope', 'ifp', 'capetown', 'elections']"
ifp accuses anc bussing supporters voter registration soweto,16:03:07 12:41:01,"London, Cape Town","['IFP', 'ANC', 'Soweto']"
register2016 ifp buthelezi miss opportunity might forfeit chance vote,16:03:06 11:20:23,"Johannesburg, South Africa","['Register2016', 'IFP']"
dude wa ifp made whole lot sense raised valid points would vote 4 ifp leadrparliament feesmustfall,15:10:27 12:56:35,"Vosloorus, South Africa","['IFP', 'FeesMustFall']"
breaking maureen ndlangamandla booted mthonjaneni mayoral seat ifp nfp majority vote tomorrow,15:10:14 13:09:02,"Johannesburg, South Africa","['IFP', 'NFP']"
anoke nivotele ifp niyeke ukulokhu niscasula la,15:09:05 06:53:35,"Mbazwane, South Africa",['IFP']
dont think help udm fortunes grow voteeff2016 effnextgovsa lest udm end tribalparty like ifp,15:06:03 09:52:08,South Africa,"['UDM', 'VoteEFF2016', 'EFFnextGovSA', 'TribalParty', 'IFP']"
ifp olddog cant feel shame family work britishcrown voteeff2016 effnextgovsa,15:05:28 08:23:42,South Africa,"['IFP', 'OldDog', 'BritishCrown', 'VoteEFF2016', 'EFFnextGovSA']"
buthelezi uncle zulu kingzwelishit ifp slowed antiapartheidteams voteeff2016,15:05:28 08:20:51,South Africa,"['Buthelezi', 'Zulu', 'KingZweliSHIT', 'IFP', 'AntiApartheidTeams', 'VoteEFF2016']"
mtubabyelections anc12 wards ifp7 wards 19 wards preliminary results,15:05:07 02:55:28,"Durban, South Africa","['Mtubabyelections', 'ANC', 'IFP']"
strd ifp free fair 2016 election iec becomes extension ruling party,15:05:06 13:46:50,"Bloemfontein, Free state",['IFP']
ifp kiss free fair elections 2016 goodbye iec,15:05:06 11:32:47,"Johannesburg, South Africa","['IFP', 'IEC']"
ifp kiss free fair elections 2016 goodbye iec,15:05:06 11:32:47,Johannesburg ,"['IFP', 'IEC']"
ifp free fair 2016 election iec becomes extension ruling party,15:05:06 11:31:36,"Johannesburg, South Africa","['IFP', 'IEC']"
ifp free fair 2016 election iec becomes extension ruling party,15:05:06 11:31:36,Johannesburg ,"['IFP', 'IEC']"
ifp anc receiving first class treatment iec byelections currently underway mtubatuba northern kwazulunatal,15:05:06 11:25:53,"Johannesburg, South Africa","['IFP', 'ANC', 'IEC']"
ifp anc receiving first class treatment iec byelections currently underway mtubatuba northern kwazulunatal,15:05:06 11:25:53,Johannesburg ,"['IFP', 'ANC', 'IEC']"
news happy see da defending zwelithinis bs like anc ifp eff keepgain votes integrity lost,15:04:20 13:41:23,"Johannesburg, South Africa","['ANC', 'IFP', 'EFF', 'integrity']"
no2xenophobia failure provide answer jobs housing promises vote ifp news,15:04:18 20:12:48,Cape Town,"['No2Xenophobia', 'IFP']"
deepa ifp 1994 elections ther gonna seamless succession govt justasking,15:03:17 04:48:55,"South Africa, Mahikeng ","['IFP', 'justasking']"
ifp gwala says incident unfortunate heading 2016 local government elections hopes police get killers,15:03:09 12:46:35,"Johannesburg, South Africa",['IFP']
ifp mus gt radical blood mment dey mus gt rid gasha hes waste votes dis democracy,15:02:13 17:39:40,Pretoria ,['IFP']
whats funny anc win 2019 government elections hands eff disintegrate like cope agang ifp etc negligable,15:02:12 18:15:34,"Johannesburg, South Africa","['ANC', 'EFF', 'COPE', 'Agang', 'IFP']"
think must vote ifp,15:02:12 17:57:08,"Durban, South Africa",['IFP']
ifp dare presidents community vote opposition municipality something wrong mr president,15:02:02 05:38:27,South Africa,['IFP']
2015 year 2016 local elections foresee fights eff anc ifp,14:12:28 17:56:36,"Polokwane, South Africa","['EFF', 'ANC', 'IFP']"
cosatu join eff message gang crooks donotvoteanc news udm ifp,14:10:10 06:06:33,Cape Town,"['EFF', 'DoNotVoteANC', 'UDM', 'IFP']"
ifp accuses anc bribing voters sowetan,14:09:18 16:30:19,South Africa,['IFP']
ifp accuses anc bribing voters,14:09:17 15:40:54,South Africa,"['IFP', 'SouthAfrica']"
anc buying byelections wth state resources ifp,14:09:17 15:35:45,South Africa,"['IFP', 'SouthAfrica']"
ifp accuses anc bribing voters citizen,14:09:17 15:35:40,South Africa,['IFP']
parliamentsa ifp leader says complicate issue suggest voting matter,14:09:16 16:50:57,"Afrika Borwa, South Africa","['ParliamentSA', 'IFP']"
anc da eff ifp others issued condemnation south africa refusing dalailama visaif theres one reason votealuta,14:09:04 16:09:27,"Durban,South Africa","['ANC', 'DA', 'EFF', 'IFP', 'DalaiLama']"
ifp supporter denies election killing anc member kzn,14:06:29 04:43:42,"Durban, South Africa","['IFP', 'ANC', 'KZN']"
ifp supporter denies voting killing,14:06:27 09:49:56,South Africa,"['IFP', 'SouthAfrica']"
ifp supporter denies voting killing,14:06:27 09:49:56,Cape Town,"['IFP', 'SouthAfrica']"
ifp supporter denies voting killing independent online,14:06:27 09:21:41,South Africa,['IFP']
tnabizbrief nfp competing ifp competing nfp postelections2014,14:05:15 06:23:16,"Midrand, South Africa","['TNABizBrief', 'IFP', 'PostElections2014']"
tnabizbrief nfp competing ifp competing nfp postelections2014,14:05:15 06:23:16,South Africa,"['TNABizBrief', 'IFP', 'PostElections2014']"
tnabizbrief nfp competing ifp competing nfp postelections2014,14:05:15 06:23:16,"Midrand, South Africa","['TNABizBrief', 'IFP', 'PostElections2014']"
next elections 2019 well see ifp nfp sinking like cope,14:05:11 09:24:51,"Middleburg,South Africa","['IFP', 'NFP', 'Sinking', 'COPE']"
seats parliament anc 249 da 89 eff 25 ifp 10 nfp 6 ffplus 4 udm 4 cope 3 aic 3 acdp 3 agang 2 apc 1 pac 1 elections2014,14:05:10 17:33:38,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'FFPlus', 'UDM', 'Cope', 'AIC', 'ACDP', 'Agang', 'APC', 'PAC', 'Elections2014']"
seats parliament anc 249 da 89 eff 25 ifp 10 nfp 6 ffplus 4 udm 4 cope 3 aic 3 acdp 3 agang 2 apc 1 pac 1 elections2014,14:05:10 17:04:51,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'FFPlus', 'UDM', 'Cope', 'AIC', 'ACDP', 'Agang', 'APC', 'PAC', 'Elections2014']"
hmmm never far chances ifp da merger elections2014 sounds like good idea,14:05:10 09:11:22,"Sunninghill, Sandton, Gauteng","['IFP', 'DA', 'Elections2014']"
hmmm never far chances ifp da merger elections2014,14:05:10 09:10:06,"Jhb , South Africa","['IFP', 'DA', 'Elections2014']"
chances ifp da merger elections2014,14:05:10 08:59:17,Johannesburg,"['IFP', 'DA', 'Elections2014']"
rt kwazulunatal 100 vote tallied anc 645 vote da 128 ifp 109 nfp,14:05:10 08:11:01,"Cape Town, South Africa","['ANC', 'DA', 'IFP', 'NFP']"
iec map kwazulunatal voting patterns anc green da yellow ifp light brown nfp dark brown election2014,14:05:10 07:35:52,"Johannesburg, South Africa","['ANC', 'DA', 'IFP', 'NFP', 'Election2014']"
kwazulunatal 100 vote tallied anc 645 vote da 128 ifp 109 nfp 73 eff 19 votesa 2014elections,14:05:10 07:31:39,"Johannesburg, South Africa","['ANC', 'DA', 'IFP', 'NFP', 'EFF', 'VoteSA', '2014Elections']"
100 vote tallied anc 622 vote da 222 eff 64 ifp 24 nfp 16 udm 1 votesa 2014elections,14:05:10 07:06:20,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
undoing entire election ifp anc eff,14:05:09 20:36:54,South Africa,"['IFP', 'ANC', 'EFF']"
ifp anc eff war alex army moved undoing entire election,14:05:09 20:29:12,South Africa,"['IFP', 'ANC', 'EFF']"
moment eff anc ifp clash alex vote irregularities gauteng might change votes,14:05:09 20:21:10,South Africa,"['EFF', 'ANC', 'IFP']"
alexander monitored saps jmpd members political parties lost lives due electionsa eff ifp,14:05:09 18:50:39,"Edenvale, South Africa","['SAPS', 'JMPD', 'electionSa', 'EFF', 'IFP']"
alexandra magistrate court flames alexandra library flames next gone far iec elections2014 eff ifp,14:05:09 17:43:28,Johannesburg ,"['IEC', 'Elections2014', 'EFF', 'IFP']"
nkosiyam rt kushubile ekas lamkuyanyiwa ifp eff members bahlasel abantuelections2014,14:05:09 14:36:47,Cape Town,"['Nkosiyam', 'IFP', 'EFF', 'Elections2014']"
looks like da dislodge ifp official opposition kwazulunatal 997 kzn votes counted da 125 ifp 109,14:05:09 13:50:05,"Johannesburg, South Africa","['DA', 'IFP']"
991 vote tallied anc 622 vote da 221 eff 63 ifp 24 nfp 16 udm 1 votesa 2014elections,14:05:09 13:30:46,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
nfp played role destroying ifp also provide added political security anc saelections2014,14:05:09 12:53:28,"Cape Town, South Africa","['IFP', 'ANC', 'SAElections2014']"
98 vote tallied anc 623 vote da 222 eff 62 ifp 24 nfp 16 udm 1 votesa 2014elections,14:05:09 10:24:57,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
97 vote tallied anc 624 vote da 221 eff 62 ifp 24 nfp 16 udm 1 votesa 2014elections,14:05:09 09:33:43,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
elections2014 anc rules da eff rise cope wiped agang show last kick dying ifp horse,14:05:09 09:00:25,Pretoria,"['Elections2014', 'ANC', 'DA', 'EFF', 'Cope', 'Agang', 'IFP']"
rt 96 vote tallied anc 624 vote da 22 eff 62 ifp 24 nfp 16 udm 1 votesa 2014elections,14:05:09 08:41:46,"Newcastle, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
96 vote tallied anc 624 vote da 22 eff 62 ifp 24 nfp 16 udm 1 votesa 2014elections,14:05:09 08:27:06,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
952 vote tallied anc 625 vote da 22 eff 61 ifp 24 nfp 16 udm 1 votesa 2014elections,14:05:09 06:41:41,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
kwazulunatal 951 vote tallied anc 645 vote da 122 ifp 112 nfp 76 eff 18 votesa 2014elections,14:05:09 05:40:22,"Johannesburg, South Africa","['ANC', 'DA', 'IFP', 'NFP', 'EFF', 'VoteSA', '2014Elections']"
think ifp nfp blame da ends opposition party kzn province saelections2014,14:05:09 05:30:52,"Umhlanga, South Africa","['IFP', 'NFP', 'SAElections2014']"
946 vote tallied anc 625 vote da 22 eff 61 ifp 25 nfp 16 udm 1 votesa 2014elections,14:05:09 05:14:33,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
change direction may end heading ifp elections2014,14:05:08 21:41:41,"Pretoria, South Africa","['IFP', 'Elections2014']"
ifp 43 seats national assembly 1994 today may win around 10 seats saelections2014,14:05:08 20:50:36,"Cape Town, South Africa","['IFP', 'SAElections2014']"
earlier elections2014 csir predictions place ifp 2nd da 3rd kzn,14:05:08 20:30:30,"Johannesburg, South Africa","['Elections2014', 'CSIR', 'IFP', 'DA', 'KZN']"
869 vote tallied anc 63 da 218 eff 55 ifp 26 nfp 17 udm 11 votesa 2014elections fb,14:05:08 19:30:29,Cape Town,"['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections', 'fb']"
869 vote tallied anc 63 vote da 218 eff 55 ifp 26 nfp 17 udm 11 votesa 2014elections,14:05:08 19:28:29,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
rt 822 vote tallied anc 63 vote da 219 eff 54 ifp 26 nfp 17 udm 11 2014elections,14:05:08 18:21:48,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', '2014Elections']"
822 vote tallied anc 63 vote da 219 eff 54 ifp 26 nfp 17 udm 112014elections,14:05:08 18:14:24,South Africa,"['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', '2014Elections']"
822 vote tallied anc 63 vote da 219 eff 54 ifp 26 nfp 17 udm 11 votesa 2014elections,14:05:08 18:08:15,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
ifp supporters argument anc supporters ifp supporter decided pull trigger gun voting stations,14:05:08 17:10:20,Soweto,"['IFP', 'ANC', 'IFP']"
803 vote tallied anc 629 vote da 221 eff 53 ifp 26 nfp 17 udm 11 votesa 2014elections,14:05:08 17:06:55,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
rt 742 vote tallied anc 625 vote da 226 eff 53 ifp 25,14:05:08 16:12:28,"Port Elizabeth, South Africa","['ANC', 'DA', 'EFF', 'IFP']"
761 vote tallied anc 623 vote da 227 eff 53 ifp 25 nfp 17 udm 11 votesa 2014elections,14:05:08 16:10:30,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
trends elections2014 would decline ifp 25 vs 46 2009 udm seen small pick 11 vs 09 2009,14:05:08 16:03:56,"Johannesburg, South Africa","['Elections2014', 'IFP']"
742 vote tallied anc 625 vote da 226 eff 53 ifp 25 nfp 17 udm 11 votesa 2014elections,14:05:08 15:47:32,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
702 safricas vote tallied anc 626 vote da 226 eff 52 ifp 25 nfp 17 udm 11 via,14:05:08 14:44:41,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM']"
702 vote tallied anc 626 vote da 226 eff 52 ifp 25 nfp 17 udm 11 votesa 2014elections,14:05:08 14:42:44,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
691 vote tallied anc 627 vote da 225 eff 52 ifp 25 nfp 17 udm 11 votesa 2014elections,14:05:08 14:19:52,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
652 vote tallied anc 638 vote da 215 eff 5 ifp 25 nfp 17 udm 11 votesa 2014elections,14:05:08 13:30:59,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
624 vote tallied anc 636 vote da 218 eff 49 ifp 24 nfp 16 udm 11 votesa 2014elections,14:05:08 13:00:02,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
elections2014 csir predictions place ifp 2nd da 3rd kzn,14:05:08 11:49:46,"Johannesburg, South Africa","['Elections2014', 'CSIR', 'IFP', 'DA', 'KZN']"
50 votes counted kzn news 3rd place 9 65 ifp 13 elections2014,14:05:08 11:33:43,Cape Town,"['IFP', 'Elections2014']"
chetty00 kwazulunatal 494 vote tallied anc 65 vote da 133 ifp 94 nfp 86 eff 15 elections2014,14:05:08 11:07:06,South Africa,"['ANC', 'DA', 'IFP', 'NFP', 'EFF', 'Elections2014']"
stats changed voting turn results 4 anc 53m 631 da 18m 225 eff 400thou 483 ifp,14:05:08 11:03:18,Mpumalanga ,"['ANC', 'DA', 'EFF', 'IFP']"
kwazulunatal 494 vote tallied anc 65 vote da 133 ifp 94 nfp 86 eff 15 votesa 2014elections,14:05:08 11:02:55,"Johannesburg, South Africa","['ANC', 'DA', 'IFP', 'NFP', 'EFF', 'VoteSA', '2014Elections']"
551 vote tallied anc 63 vote da 227 eff 48 ifp 23 nfp 15 udm 11 votesa 2014elections,14:05:08 10:41:33,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']"
rt 40000 votes gets seat parliament anc 110 seats da 415 seats eff 8 seats ifp 4 seats nfp 25 seats writers,14:05:08 10:26:15,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP']"
anc da eff ifp nfp 2014elections,14:05:08 10:05:03,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', '2014Elections']"
ifp buthelezi probably peering tinted glasses tv screen iza kabi lengane yakwamsibi nfp kznvotes,14:05:08 10:02:08,"Johannesburg, South Africa","['IFP', 'NFP', 'kznvotes']"
news votesa violent ifp protesters alexandra people stoned,14:05:08 10:01:27,South Africa ,"['VoteSA', 'ifp', 'Alexandra']"
elections2014 national results top5 anc 4 732 611 da 1 746 992 eff 362 063 ifp 176 061 nfp 116 662,14:05:08 09:57:22,"Johannesburg, South Africa","['Elections2014', 'ANC', 'DA', 'EFF', 'IFP', 'NFP']"
da reported violent protesters threatening burn iec poling station alexandra votesa ifp armed petrol bombs,14:05:08 09:55:19,South Africa ,"['DA', 'IEC', 'alexandra', 'VoteSA', 'ifp']"
live dstv 405 allegations standoff ifp anc members results centre gauteng elections,14:05:08 09:40:21,"Midrand, South Africa","['IFP', 'ANC', 'Elections']"
live dstv 405 allegations standoff ifp anc members results centre gauteng elections,14:05:08 09:40:21,"Midrand, South Africa","['IFP', 'ANC', 'Elections']"
rt 473 vote tallied anc 62 vote da 238 eff 46 ifp 23 nfp 15,14:05:08 08:48:24,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP']"
rt473 vote tallied anc 62 vote da 238 eff 46 ifp 23 nfp 15 vfplus 1 slowly surely maqabane,14:05:08 08:48:12,Johannesburg ,"['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus']"
473 vote tallied anc 62 vote da 238 eff 46 ifp 23 nfp 15 vfplus 1 votesa 2014elections,14:05:08 08:43:10,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', 'VoteSA', '2014Elections']"
voting turn results 4 anc 406m 6185 da 15m 2404 eff 300thou 458 ifp 151thou,14:05:08 08:26:16,Mpumalanga ,"['ANC', 'DA', 'EFF', 'IFP']"
rt 451 vote tallied anc 618 vote da 241 eff 46 ifp 23 nfp 15 vfplus 1 2014elections,14:05:08 08:22:47,"Sandton, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', '2014Elections']"
rt 451 vote tallied anc 618 vote da 241 eff 46 ifp 23 nfp,14:05:08 08:22:40,"Sandton, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP']"
rt451 vote tallied anc 618 vote da 241 eff 46 ifp 23 nfp 15 vfplus 1 victory certain,14:05:08 08:17:43,Johannesburg ,"['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus']"
nkomo numbers still coming provinces things yet last vote counted ifp elections,14:05:08 08:16:13,"Midrand, South Africa","['IFP', 'Elections']"
nkomo numbers still coming provinces things yet last vote counted ifp elections,14:05:08 08:16:13,South Africa,"['IFP', 'Elections']"
nkomo numbers still coming provinces things yet last vote counted ifp elections,14:05:08 08:16:13,"Midrand, South Africa","['IFP', 'Elections']"
rt 451 vote tallied anc 618 vote da 241 eff 46 ifp 23 nfp 15 vfplus 1 votesa,14:05:08 08:15:56,"Cape Town, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', 'VoteSA']"
ifp sibongile nkomo kzn moving towards becoming official opposition elections2014,14:05:08 08:14:56,"Midrand, South Africa","['IFP', 'Elections2014']"
ifp sibongile nkomo kzn moving towards becoming official opposition elections2014,14:05:08 08:14:56,South Africa,"['IFP', 'Elections2014']"
ifp sibongile nkomo kzn moving towards becoming official opposition elections2014,14:05:08 08:14:56,"Midrand, South Africa","['IFP', 'Elections2014']"
rt 451 vote tallied anc 618 vote da 241 eff 46 ifp 23 nfp,14:05:08 08:14:08,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP']"
451 vote tallied anc 618 vote da 241 eff 46 ifp 23 nfp 15 vfplus 1 votesa 2014elections,14:05:08 08:11:59,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', 'VoteSA', '2014Elections']"
rt405 vote tallied anc 609 vote da 251 eff 44 ifp 22 nfp 15 vfplus 11 hello 60,14:05:08 07:54:25,Johannesburg ,"['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus']"
rt 405 vote tallied anc 609 vote da 251 eff 44 ifp 22 nfp,14:05:08 07:45:08,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP']"
405 vote tallied anc 609 vote da 251 eff 44 ifp 22 nfp 15 vfplus 11 votesa 2014elections,14:05:08 07:36:19,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', 'VoteSA', '2014Elections']"
312 vote tallied anc 59 vote da 277 eff 42 ifp 2 nfp 15 vfplus 12 votesa votingday 2014elections,14:05:08 06:41:39,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']"
stands 45 seats parliament ifp 2 nfp udm 1 elections2014 getinked2014,14:05:08 06:39:38,Cape Town,"['IFP', 'NFP', 'UDM', 'Elections2014', 'GetInked2014']"
many people said ifp dead horse nfp ifp electionresults,14:05:08 05:12:30,South Africa,"['NFP', 'IFP', 'electionresults']"
20 vote tallied anc 559 vote da 31 eff 38 ifp 2 nfp 14 vfplus 13 votesa votingday 2014elections,14:05:08 05:00:41,Cape Town,"['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']"
28 vote tallied anc 58 vote da 285 eff 41 ifp 21 nfp 15 vfplus 12 votesa votingday 2014elections,14:05:08 04:54:26,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']"
28 vote tallied anc 5794 da 2848 eff 413 ifp 202,14:05:08 04:49:52,"Cape Town, South Africa","['ANC', 'DA', 'EFF', 'IFP']"
