Text,Datetime,Location,Hashtags,polarity,subjectivity,Unnamed: 0
noconfidence vote made fiasco anc proves words living things personality point view agenda,14:09:17 07:46:53,"Umlazi, South Africa","['NoConfidence', 'ANC']",0.3,0.0,
lol anc use majority cast secret votes really confident majority,14:09:16 17:18:47,South Africa,['anc'],0.3,0.7444444444444445,
smiling ear ear seeing eff continues reprimand anc happy vote wasnt waste asijiki parliament paybackthemoney,14:11:14 07:15:29,"South Africa, Pretoria","['EFF', 'ANC', 'asijiki', 'parliament', 'PayBackTheMoney']",0.30000000000000004,0.5,
anc wins majority byelections,14:11:27 14:40:24,Cape Town,"['ANC', 'SouthAfrica']",0.3,0.2,
eff wins limpopo university src elections stronghold ruling anc eff,14:10:10 17:11:29,"Johannesburg, South Africa",['EFF'],0.3,0.2,
eff ujdfc going make history today wins src elections asijiki,14:10:17 05:03:09,"Johannesburg, South Africa","['EFF', 'Asijiki']",0.3,0.2,
anc wins byelections sabcnews,14:08:13 22:07:44,South Africa,"['ANC', 'SABCNews']",0.3,0.2,
4 da 1st demrcy sit back watch vote bringing da house dwn 4 im loving eff keep em feet,14:08:22 08:06:49,"Queenstown, Eastern Cape, SA",['EFF'],0.3,0.475,
people realize dnt vote anc becuz thing vote right party think,14:08:28 14:09:59,"Amanzimtoti, South Africa",['ANC'],0.2857142857142857,0.5357142857142857,
dont care vote eff rt im gatvol people accusing eff asking right questions,14:08:21 14:41:38,Johannesburg,['EFF'],0.2857142857142857,0.5357142857142857,
zuma2014 u time vote right mps anc madiba cryin eff put paper well vote,14:12:19 10:48:48,South Africa,"['Zuma2014', 'SouthAfrica', 'MP', 'ANC', 'Madiba', 'EFF']",0.2857142857142857,0.5357142857142857,
bi elections mogalakwena tomorrow let us right thing vote eff,14:11:25 12:15:25,Polokwane,['EFF'],0.2857142857142857,0.5357142857142857,
eff voted knew would whats right,14:08:21 17:09:35,"Cape Town, South Africa",['EFF'],0.2857142857142857,0.5357142857142857,
src election university limpopo remeber eff always fight uforthose whose right deniedright education vote eff,14:10:09 08:09:47,"Midrand, South Africa",['EFF'],0.2857142857142857,0.5357142857142857,
g smalema claim right speak 11million voted anc thats almost 10million,14:09:25 20:04:25,"Cape Town, South Africa",['ANC'],0.2857142857142857,0.5357142857142857,
balekamustgo somethin right democratic parliament anc voted alone decision made wht anc lose spkr changed,14:09:17 09:01:47,"johannesburg, south africa","['BalekaMustGo', 'ANC']",0.2857142857142857,0.5357142857142857,
zuma2014 u time vote right mps anc madiba cryin eff put paper well vote,14:12:19 10:48:48,South Africa,"['Zuma2014', 'SouthAfrica', 'MP', 'ANC', 'Madiba', 'EFF']",0.2857142857142857,0.5357142857142857,
anc ifp eff da mf vote must right vote,14:03:26 16:09:30,"durban, south africa","['ANC', 'IFP', 'EFF', 'DA', 'MF']",0.2857142857142857,0.5357142857142857,
right wing forces elementspya sasco ancyl ycl ampmuslim 1350 voteseff 1200 votes,14:10:18 09:31:07,"Tembisa,Gauteng",['EFF'],0.2857142857142857,0.5357142857142857,
anc eff leaders must teach followers right manner entice votes power money,14:06:24 10:07:06,South Africa,"['ANC', 'EFF']",0.2857142857142857,0.5357142857142857,
motholoane interesting year plus general election stole votes eff sundaylivesa,14:12:28 17:45:25,Cape Town,"['EFF', 'SUNDAYLIVESA']",0.275,0.5,
gauteng important eff got 10 percent vote province huge potential anc alternative effpeoplesassembly,14:12:16 05:16:57,South Africa,"['EFF', 'ANC', 'EFFPEOPLESASSEMBLY']",0.26666666666666666,0.9666666666666667,
anc determination secure votes apartheid era traditionalleaders r bequeathing huge financial problem taxpayers,14:07:13 13:34:10,"Cape Town, South Africa","['ANC', 'TraditionalLeaders']",0.26666666666666666,0.5,
want vote put x next anc dont follow back lol,14:11:22 16:41:32,"Cape Town, South Africa",['ANC'],0.26666666666666666,0.2333333333333333,
gauteng important eff got 10 percent vote province huge potential anc alternative effpeoplesassembly,14:12:16 05:16:57,South Africa,"['EFF', 'ANC', 'EFFPEOPLESASSEMBLY']",0.26666666666666666,0.9666666666666667,
good story tell eff wouldnt succeeded previous elections songezo zibi businessday quote,14:10:20 17:37:40,"MOHLAKENG, South Africa","['SouthAfrica', 'EFF', 'businessday', 'quote']",0.26666666666666666,0.38333333333333336,
ifp target coming election get votes nfp lol wonder political statement personal ifp sg,14:03:13 06:11:19,"Durban, South Africa","['IFP', 'NFP']",0.26666666666666666,0.36666666666666664,
go conversation gathering eff getting votes next round people impressed,14:12:16 15:21:14,Pretoria,['EFF'],0.26666666666666666,0.4666666666666666,
anc general doesnt members confused voters eff members good standing including voters good standing,14:10:05 14:17:10,South Africa,['EFF'],0.26249999999999996,0.6000000000000001,
good idea theyre going childish eff voted knew would whats right,14:08:21 17:11:37,"Johannesburg, South Africa ",['EFF'],0.26190476190476186,0.6452380952380953,
nanko ke u godi votes dude people voting apc aware voting anc parly,14:11:27 16:48:19,"Port Elizabeth, South Africa","['Godi', 'APC', 'ANC', 'Parly']",0.25,0.25,
eff democracy action malema today said delegates free engage elections wish,14:12:14 20:47:41,South Africa,['EFF'],0.25,0.45,
swing vote supporting eff attack zuma support anc eff attack mulder,14:08:26 17:05:55,Pretoria,"['EFF', 'zuma', 'ANC', 'EFF']",0.25,0.25,
eff malema campaigned said get answers nkandla exactly voted,14:08:21 15:03:54,"Mpumalanga, Afrika Borwa 🇿🇦","['EFF', 'Malema', 'Nkandla']",0.25,0.25,
eff malema got agitated elections forgive learnt lesson better next time,14:12:16 12:29:09,"Johannesburg, South Africa",['EFF'],0.25,0.25,
eff malema got agitated elections forgive learnt lesson better next time,14:12:16 12:29:09,South Africa,['EFF'],0.25,0.25,
key outcomes anc would wish see budgetvotes include greater focus practical programmes commitments,14:07:15 08:58:20,South Africa,"['ANC', 'BudgetVotes']",0.25,0.75,
eff malema campaigned said get answers nkandla exactly voted zumaquestions,14:08:21 14:58:02,Midrand,"['EFF', 'ZumaQuestions']",0.25,0.25,
eff malema campaigned said get answers nkandla exactly voted,14:08:21 16:17:48,Fourways,"['EFF', 'Malema', 'Nkandla']",0.25,0.25,
white people uj love eff voting eff,14:10:16 10:51:55,"Johannesburg, South Africa","['EFF', 'EFF']",0.25,0.3,
interesting see political parties wasting money election street pole posters agang ubuntu ifp likeits1999,14:04:12 14:46:24,"Cape Town, South Africa","['Agang', 'Ubuntu', 'IFP', 'LikeIts1999']",0.25,0.3,
remember anc bigger jz millions masses pledged vote better living,14:10:10 07:17:57,"Midrand, South Africa",['ANC'],0.25,0.5,
im glad never voted eff ppl low brainless hooligans thats parliament shebeen eff,14:08:22 05:53:01,"Durban, South Africa",['EFF'],0.25,0.65,
swing vote supporting eff attack zuma support anc eff attack mulder,14:08:26 17:05:55,Pretoria,"['EFF', 'zuma', 'ANC', 'EFF']",0.25,0.25,
eff top six electedfocus shift election central command team policy,14:12:15 06:15:07,South Africa,['EFF'],0.25,0.375,
eff malema campaigned said get answers nkandla exactly voted,14:08:21 14:57:41,"Johannesburg, South Africa","['EFF', 'Malema', 'Nkandla']",0.25,0.25,
well done eff effasembly peaceful elections,14:12:14 21:58:54,"Protea North, Soweto,J'burg","['EFF', 'EFFasembly']",0.25,0.5,
im sure zuma another cousin comrade struggle appoint 2 iec 2 ensure votes go anc box independently,14:09:10 13:31:44,Vereeniging,"['Zuma', 'IEC', 'ANC']",0.25,0.5069444444444444,
blame selves emberasing us regret voting first place leave mbete anc eff da politics,14:11:14 06:31:34,"Pretoria, South Africa","['mbete', 'anc', 'eff', 'da', 'southafrica', 'politics']",0.25,0.3333333333333333,
eff contesting first byelection aug 13 one ward though port st johns,14:07:30 13:23:46,"Johannesburg, South Africa","['EFF', 'byelection']",0.25,0.3333333333333333,
arrogancewriters funny people didnt even like eff elections offering unsolicited advise conduct,14:09:18 11:47:48,"Johannesburg, South Africa",['EFF'],0.25,1.0,
juliusmalema saying generations actors got deserved supporting anc ahead 7 may elections aredifefere,14:09:01 07:15:31,"Polokwane, South Africa","['JuliusMalema', 'Generations', 'ANC', 'aredifefere']",0.25,0.25,
anc werent interested ensuring fampf elections wanted tips hang power via,14:09:05 17:54:11,"Pretoria, South Africa",['ANC'],0.25,0.5,
blame selves emberasing us regret voting first place leave mbete anc eff da politics,14:11:14 06:31:34,"Pretoria, South Africa","['mbete', 'anc', 'eff', 'da', 'southafrica', 'politics']",0.25,0.3333333333333333,
blame selves emberasing us regret voting first place leave mbete anc eff da politics,14:11:14 06:31:34,"Pretoria, South Africa","['mbete', 'anc', 'eff', 'da', 'southafrica', 'politics']",0.25,0.3333333333333333,
friends asked voted said exactly told b4 elections today told hell vote eff 2016,14:09:16 21:27:38,"Soweto, South Africa",['EFF'],0.25,0.25,
first ifp poster seen gautengelections2014 rmb sandton,14:04:29 05:19:42,Pretoria,"['IFP', 'elections2014']",0.25,0.3333333333333333,
come think anc flopwe voted countryother wise bunch losers,14:08:26 08:20:05,South africa ,['ANC'],0.24999999999999997,0.55,
dipheke also waiting 2 hearif fair electionsand wanna know ws mediocrity justiceviva eff,14:08:27 23:14:15,"Schweizer-Reneke, South Africa",['EFF'],0.24999999999999997,0.55,
people voted thereif u smart enough sure didnt vote effwe need matured people 2 lead,14:08:22 05:35:41,pretoria,['EFF'],0.2380952380952381,0.6772486772486772,
rt451 vote tallied anc 618 vote da 241 eff 46 ifp 23 nfp 15 vfplus 1 victory certain,14:05:08 08:17:43,Johannesburg ,"['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus']",0.21428571428571427,0.5714285714285714,
lest combine heads table towards building eff victory certain 2016ward78electioncampaign,14:08:06 09:25:10,Midrand,"['EFF', '2016ward78electioncampaign']",0.21428571428571427,0.5714285714285714,
anc parliament wants amend amendment censure motion zuma thats allready voted,14:11:19 20:32:01,"Cape Town, South Africa","['ANC', 'Parliament', 'Zuma']",0.2,0.1,
hahahaha dat means million eff votees take zuma administration eff zumaresigned,14:11:16 12:52:56,"Pretoria, South Africa","['EFF', 'ZumaResigned']",0.2,0.5,
anc thanks mooi mpofana voters,14:11:27 12:03:24,"Johannesburg, South Africa",['ANC'],0.2,0.2,
anc thanks people came numbers vote volunteers supporters tireless work byelections,14:09:18 06:33:49,South Africa,"['ANC', 'byelections']",0.2,0.2,
terms may election gauteng real eff heartland eff need content elections,14:11:27 09:51:17,"Cape Town, South Africa","['Gauteng', 'EFF', 'EFF']",0.2,0.30000000000000004,
confidence ifp youth dude need come real vanguard movement eff electiondebate,14:03:02 16:14:30,Johannesburg,"['IFP', 'electiondebate']",0.2,0.30000000000000004,
anc eff asijiki leader really stated say thank people voted power,14:10:22 21:15:25,"Soshanguve, South Africa","['anc', 'EFF', 'ASIJIKI']",0.2,0.2,
anc thanks mooi mpofana municipality voters,14:11:27 11:05:40,South Africa,['ANC'],0.2,0.2,
thats crime humanity corruption legal saanc rig votes 2016 shares iec,14:11:13 19:19:29,Johannesburg,['ANC'],0.2,0.2,
one vote one voice vote eff today uj dfc campus economic freedom lifetime,14:10:16 23:01:16,"Johannesburg, South Africa",['EFF'],0.2,0.2,
country failing us expect votes da end da aowaaa made fools straight anc zuma,14:11:14 07:03:12,"Johannesburg, South Africa","['ANC', 'Zuma']",0.2,0.4,
organisation wants fight ruling anc policies fighting votes yet sabcnews h,14:12:15 04:10:27,"Durban, South Africa","['ANC', 'sabcnews']",0.2,0.1,
majority country understood communism really wont vote anc democracy elusion,14:12:14 15:47:45,"South Africa, East Rand",['anc'],0.2,0.2,
smalema hebann anc wants scrap etolls order regain voters gauteng makhura,14:10:04 04:39:03,"Pretoria, South Africa",['ANC'],0.2,0.1,
thanks showing support uj eff branch today election campaign hope see tomorrow powertopeople,14:10:14 21:34:07,"Johannesburg, South Africa","['Uj', 'EFF', 'PowerToPeople']",0.2,0.2,
haha reminds dadifp nevertovoteagain,14:05:06 22:29:32,"Durban, South Africa","['IFP', 'NeverToVoteAgain']",0.2,0.3,
sound choice yes voted eff need opposition actually gets heardsmalema,14:08:25 16:00:36,"South Africa, Johannesburg",['eff'],0.2,0.25,
anc eff asijiki leader really stated say thank people voted power,14:10:22 21:15:25,"Soshanguve, South Africa","['anc', 'EFF', 'ASIJIKI']",0.2,0.2,
whats udm really going get 1 votes wont even mention cope ifp,14:05:06 11:29:50,"Cape Town, South Africa","['UDM', 'COPE', 'IFP']",0.2,0.2,
power outage strand thanks anc thanks eskom thanks people vote anc,14:11:02 08:15:35,"Somerset West, South Africa","['ANC', 'eskom']",0.20000000000000004,0.20000000000000004,
rt kungwane ready vote viva ifp,14:05:05 17:52:26,"Durban, South Africa",['IFP'],0.2,0.5,
motsoaledi happened western cape da governs huge mistake elections2016 via rickcrouch,14:10:14 05:51:58,South Africa,"['DA', 'elections2016', 'rickcrouch']",0.20000000000000004,0.45,
disgrace electricity tonight whole country vote anc zuma must explain,14:12:06 11:31:43,"Johannesburg, South Africa",['ANC'],0.2,0.4,
recall eff promising voters accept privilege mps enter parly,14:10:08 09:13:05,South Africa,"['EFF', 'Parly']",0.2,0.5,
year 2014 go history books year south africa tasted real democracy publicprotector eff spytapes elections,14:08:28 20:47:33,"Gauteng, South Africa","['PublicProtector', 'EFF', 'SpyTapes', 'Elections']",0.2,0.30000000000000004,
smalema lets vote tomorrow voting effnow time economic freedom vote eff,14:09:03 14:17:28,south africa,"['EFF', 'VOTE']",0.2,0.2,
anc went sleep voting happened opposition chairperson wants voting repeat,14:11:27 18:49:33,johannesburg,['ANC'],0.2,0.1,
hes one investigated whole bunch let stay going cost anc votes come no1,14:07:05 15:12:14,South Africa,['ANC'],0.2,0.4,
yhooo tshinoli dizzy hahahaha place hawu anc mps voted know poo luthuli iyhoo,14:11:27 18:48:34,"Port Elizabeth, South Africa","['Tshinoli', 'ANC']",0.2,0.5,
let get straight vote eff get go take piece unoccupied land want schweet howzit juju prez p,14:12:16 12:28:54,PREToria,['EFF'],0.2,0.4,
many anc voters dont seem 2realize black youth unemployment much higher den wen zuma tok office,14:08:07 06:46:14,Nelspruit,"['ANC', 'zuma']",0.19444444444444445,0.4777777777777778,
im voting year right thing first time cant wait put cross anc da eff azapo pap nfp ifp ffp,14:03:22 18:47:54,"KwaGuqa, South Africa","['ANC', 'DA', 'EFF', 'AZAPO', 'PAP', 'NFP', 'IFP', 'FFP']",0.17857142857142858,0.2896825396825397,
anc attacks costing votes clever clever anc voters vote feet thanks,14:08:31 07:43:23,South Africa,"['ANC', 'ANC']",0.17777777777777778,0.6222222222222222,
limpopo voters barely given eff lukewarm endorsement brand postmay politics anc convincingly wins wards,14:11:27 06:19:12,"Cape Town, South Africa","['EFF', 'ANC']",0.175,0.15000000000000002,
press eff promote good 1 bad bail vs education sounds voteseekers hav 1 moral good,14:12:16 10:37:37,South Africa,['EFF'],0.17500000000000002,0.5291666666666667,
limpopo voters barely given eff lukewarm endorsement brand postmay politics anc convincingly wins wards,14:11:27 06:19:12,"Cape Town, South Africa","['EFF', 'ANC']",0.175,0.15000000000000002,
anc attack mistake going cost votes even municipal elections clever,14:07:16 07:27:48,South Africa,['ANC'],0.16666666666666666,0.8333333333333334,
many anc voters dont seem 2realize black youth unemployment avg march washingtonamp still,14:08:07 06:44:52,Nelspruit,['ANC'],0.16666666666666669,0.4666666666666667,
circus parliament today anc totally lost plot south africa needs wake quickly vote,14:11:13 18:23:23,"East London, South Africa",['ANC'],0.16666666666666666,0.625,
eff representing us wellwhat need simple fair playaway dictatorship waste vote eff paybackthemoney,14:10:07 10:14:35,"Pretoria, South Africa",['EFF'],0.16666666666666666,0.41904761904761906,
anc loses cusato 4 tripartheid aliance amcu supports eff wont win next election,14:10:19 12:31:50,Vereeniging,"['ANC', 'Cusato', 'Amcu', 'EFF']",0.16666666666666666,0.16666666666666666,
anc loses cusato 4 tripartheid aliance amcu supports eff wont win next election,14:10:19 12:31:50,Vereeniging,"['ANC', 'Cusato', 'Amcu', 'EFF']",0.16666666666666666,0.16666666666666666,
wits main dining hall eff pya projectw candidates coming together stand residences letsnotvote keepingstudentsfirst,14:08:26 18:11:54,South Africa  ,"['EFF', 'PYA', 'ProjectW', 'LetsNOTVote', 'KeepingStudentsFirst']",0.16666666666666666,0.3333333333333333,
vote braaisblades puppetsstudents loans ampcapitalism tendency promoting high fees putting x eff,14:10:15 07:33:39,"Tembisa,Gauteng",['EFF'],0.16,0.5399999999999999,
