Text,Datetime,Location,Hashtags,polarity,subjectivity
anc support slides pe byelections athol trollip politicsweb,14:11:06 22:21:04,South Africa,['ANC'],0.0,0.0
anc keen isolate quarantine numsas combative political strategy soon possible 2016 local govt elections loom large,14:11:06 14:14:17,"Cape Town, South Africa","['ANC', 'Numsa']",0.05357142857142857,0.3821428571428572
fixing thwanes r6bn services debt long overdue politically risky anc failed muster 50 vote metro 2014,14:11:06 14:08:50,"Cape Town, South Africa",['ANC'],-0.18333333333333335,0.26666666666666666
anc welcomes byelection victories,14:11:06 13:35:45,South Africa,"['ANC', 'SouthAfrica']",0.0,0.0
anc welcomes byelection victories,14:11:06 13:35:45,Cape Town,"['ANC', 'SouthAfrica']",0.0,0.0
news results please rt anc participated 12 byelections held eastern cape cont,14:11:06 09:26:17,South Africa,['ANC'],0.0,0.0
anc participated 12 byelections held eastern cape kzn limpopo mpumalanga north west western cape yesterday 5th nov 2014,14:11:06 09:14:20,South Africa,['ANC'],0.0,0.0
anc says concerned losing ward 42 uitenhage yesterdays byelection sabcnews,14:11:06 08:28:44,South Africa,"['ANC', 'SABCNews']",0.0,0.0
yes would nevr happen anc builds every election race ampit informs policies,14:11:06 07:36:22,Vereeniging,"['SA', 'ANC']",0.0,0.0
wow rt bandla andile gqabi contested byelection anc independent candidate wins ward 42 uitenhage,14:11:06 06:14:34,South Africa,['ANC'],0.13333333333333333,0.44166666666666665
andile gqabi contested byelection anc independent candidate wins ward 42 uitenhage sabcnews,14:11:06 05:54:14,"Gqeberha, South Africa ","['ANC', 'sabcnews']",0.15,0.1625
former anc councillor loses bid halt byelection,14:11:05 10:29:39,South Africa,['ANC'],-0.15,0.05
anc wishes communities eastern cape western cape well take polls byelections 26 wards today,14:11:05 08:30:20,South Africa,['ANC'],0.0,0.0
south african men never life vote women president id rather convert onether political party anc,14:11:05 06:26:06,"Pretoria, South Africa","['SouthAfrica', 'ANC']",0.0,0.05
etolls cost anc votes 2016 local govt elections govt must start taking people seriously,14:11:04 16:56:54,South Africa,"['eTolls', 'anc']",-0.16666666666666666,0.3333333333333333
62 voted anc u responsible 4 crises next time dont waste vote think citypower ancdaeff,14:11:04 05:52:15,South Africa,['citypower'],0.0,0.18333333333333335
e anc always looked say right things win votes first promises often contradict sound business sense,14:11:02 17:49:19,South Africa,['ANC'],0.43392857142857144,0.4172619047619047
press voter must return favour anc gvt eskom loadshedding time consequences,14:11:02 11:17:04,"Polokwane, South Africa","['ANC', 'Eskom', 'LoadShedding']",0.0,0.0
power outage strand thanks anc thanks eskom thanks people vote anc,14:11:02 08:15:35,"Somerset West, South Africa","['ANC', 'eskom']",0.20000000000000004,0.20000000000000004
needed votesthey danced half naked stagesnow must deliverthe give middle finger under40 anc celebrities,14:11:01 08:51:19,"Soweto, South Africa","['under40', 'ANC', 'celebrities']",-0.05555555555555555,0.18888888888888888
demise fault anc voters keep power become drunk power,14:11:01 07:52:25,South Africa,['ANC'],-0.5,1.0
tonight vote anc,14:10:31 17:30:41,"Johannesburg, South Africa",['ANC'],0.0,0.0
mampg anc struggling make ends meet parliament reduced funding r20 million following election losses ancbroke,14:10:31 08:11:18,Cape Town,"['ANC', 'ANCbroke']",0.0,0.1
clear public wi protect votes anc publicprotector nkandla powersofparliament,14:10:31 06:11:20,"Johannesburg, South Africa","['ANC', 'PublicProtector', 'Nkandla', 'PowersOfParliament']",0.05000000000000001,0.22499999999999998
clear im voting lges institutional corruption acceptable anc,14:10:31 06:03:45,"Johannesburg, South Africa",['ANC'],0.10000000000000002,0.3833333333333333
joke people going change vote thieving anc,14:10:31 05:33:34,"Johannesburg, South Africa",['ANC'],0.0,0.0
motshekga might well pay nothing anc millions zombies still vote 4,14:10:31 05:11:14,"Mhluzi, South Africa","['Motshekga', 'ANC']",0.0,0.0
rhangani unless used protect anc vote,14:10:31 04:20:37,South Africa,['ANC'],0.0,0.0
anc would gotten majority votes 7 may would july 2014 even 6 desember 2014 nothing loose,14:10:30 21:03:16,South Africa,['anc'],-0.07692307692307693,0.2692307692307692
brazil election lesson anc,14:10:30 16:50:44,"Durban, South Africa","['Brazil', 'ANC', 'SouthAfrica']",0.0,0.0
argue anc loyalists use vote wisely news,14:10:30 05:21:52,South Africa,['ANC'],0.7,0.9
minister human settlements got wrong time whats pause housing people 40yrs didnt vote anc,14:10:29 07:17:14,Cape Town,['ANC'],-0.25,0.5
don01 asked earlier compare actions anc eff deserve vote,14:10:28 07:25:24,South Africa,"['ANC', 'EFF']",0.0,0.5
dear anc please something crime level south africa suffering voted,14:10:27 01:25:13,"Pretoria, South Africa",['ANC'],0.0,0.0
ancs cyril ramaphosa well received locals ahead november 5 byelections sabcnews,14:10:25 12:55:51,South Africa,"['ANC', 'SABCNews']",0.0,0.0
measure increase intelligence education decline anc votes ancbarometer,14:10:25 11:18:03,Pretoria,"['ANC', 'AncBarometer']",0.0,0.0
anc anc gears byelections,14:10:25 09:24:41,"East London, South Africa",['ANC'],0.0,0.0
anc looses vote see changes challenges,14:10:24 10:05:34,"Tembisa, South Africa",['anc'],0.0,0.0
anc votes motion call zuma nkandla,14:10:23 17:09:12,"Cape Town, South Africa","['ANC', 'Zuma', 'Nkandla']",0.0,0.0
2014electionmandate anc hijacked vote us give u houses 5months later hell 40yr,14:10:23 15:51:04,PRETORIA,"['2014ElectionMandate', 'ANC', 'Vote', '5months']",0.0,0.0
election campaign promised free houses told youre lazy citizen wont receive one anc,14:10:23 14:28:27,"Johannesburg, South Africa",['ANC'],0.07500000000000001,0.9
anc protects corruption rt nkandla anc voted motion na zuma called appear ad hoc committee,14:10:23 13:57:04,South Africa,"['Nkandla', 'ANC']",0.0,0.0
nkandla anc voted opposition motion na president jacob zuma must called appear ad hoc committee,14:10:23 13:54:09,"Johannesburg, South Africa","['Nkandla', 'ANC']",0.0,0.0
ideas solve sadebt problem cmon people rocket science dont vote anc 2016 wallah,14:10:23 07:38:41,South Africa,['ANC'],0.0,0.0
would tax increase eish government kodwa nasenza bantu abavotela le anc umandela,14:10:23 04:55:58,"Mzantsi, South Africa",['ANC'],0.0,0.0
anc eff asijiki leader really stated say thank people voted power,14:10:22 21:15:25,"Soshanguve, South Africa","['anc', 'EFF', 'ASIJIKI']",0.2,0.2
land issue resolved anc fight elections service delivery,14:10:22 21:05:20,South Africa,['anc'],0.0,0.0
anc failing us everyday voted shit,14:10:22 17:15:32,"Alexandra, South Africa",['ANC'],-0.2,0.7
jz presidency sahas become poorer biggest losers poor people vote anc,14:10:22 17:10:02,South Africa,"['JZ', 'ANC']",-0.30000000000000004,0.4
anc says wont give free houses people didnt fight aphertheid vote anc feel lol asijiki,14:10:22 17:09:13,"Atteridgeville, South Africa","['ANC', 'ANC', 'Asijiki']",0.6000000000000001,0.75
40 voted anc maynow sisulu saidthey lost nothing apartheid ampwont get rdp housesthey r lost voters,14:10:22 08:22:22,"Springs, South Africa",['ANC'],0.0,0.0
anc baleka mbete political parties obligation voters well least someone anc said loud u go sista,14:10:22 07:58:12,Johannesburg,['ANC'],-0.06666666666666667,0.43333333333333335
mozambique opposition leaders reject early result immune anc capable rigging elections,14:10:19 19:31:26,"Polokwane, South Africa","['SA', 'ANC']",0.15000000000000002,0.35
press cosatu splits splits government ancsacpcosatu mean generalelection asking,14:10:19 15:25:12,Johannesburg,['GeneralElection'],-0.3125,0.6875
anc loses cusato 4 tripartheid aliance amcu supports eff wont win next election,14:10:19 12:31:50,Vereeniging,"['ANC', 'Cusato', 'Amcu', 'EFF']",0.16666666666666666,0.16666666666666666
peace shall prevail sadc kingcommon sense must defeat violent anger anc mozambiqueelections,14:10:16 14:26:26,"South Africa, Pretoria","['SADC', 'RSA', 'ANC', 'MozambiqueElections']",-0.75,0.6
anc womans league still 5 months elections good oscar pistorius,14:10:16 06:23:09,"Cape Town, South Africa","['ANC', 'Oscar', 'Pistorius']",0.7,0.6000000000000001
rightnow anc nec members also observing mozambique elections,14:10:15 10:39:42,"Johannesburg, South Africa","['RightNow', 'ANC', 'Mozambique']",0.0,0.0
anc wishes people mozambique successful elections go polls 5th presidential elections today,14:10:15 09:23:24,South Africa,['ANC'],0.75,0.95
lotus saying one 2016 campaign knw anc lost many votes gauteng etoll,14:10:15 04:24:08,"Durban, South Africa",['ANC'],0.5,0.5
january8statement 103rd anniversary celebration anc next year capetown hellolocalgovelections,14:10:14 18:40:22,"Johannesburg, South Africa","['January8Statement', 'ANC', 'HelloLocalGovElections']",0.0,0.0
january8statement 103rd anniversary celebration anc next year capetown hellolocalgovelections,14:10:14 18:22:10,Johannesburg ,"['January8Statement', 'ANC', 'HelloLocalGovElections']",0.0,0.0
anc vs eff tough varsity vote age online,14:10:14 15:42:27,South Africa,['ANC'],-0.3888888888888889,0.8333333333333334
witness eff best 2 ensure dat campaigns universities well funded w call anc also fund sasco elections,14:10:13 19:56:20,Pretoria,"['eff', 'ANC']",1.0,0.3
dis time sasco mst benefit frm alliance wth anc terms funding 4 election campaigns ujelection cc,14:10:13 19:54:23,Pretoria,"['ANC', 'UJElection']",0.0,0.0
warning planning vote anc 2016 elections,14:10:13 06:17:14,"Polokwane, South Africa",['ANC'],0.0,0.0
anc lost 1 vote every memorandum handed kak service delivery would smallest party,14:10:12 15:55:35,Pretoria,['ANC'],0.0,0.0
exodus press dontvoteanc luthuli house palace corruption anc,14:10:12 08:00:35,South Africa,"['DontVoteANC', 'ANC']",0.0,0.0
keep voting anc nothings left idiots press tomorrows front page,14:10:12 05:25:12,"Cape Town, South Africa",['ANC'],-0.4,0.4
wishing anc comrades musa dladla region successful conference election leadership,14:10:11 11:18:25,"Johannesburg, South Africa",['ANC'],0.75,0.95
etoll technology illegal ff plus via proudly powered anc ur vote,14:10:10 19:36:13,South Africa,['ANC'],0.15000000000000002,0.75
turfloop eff runs town haymani u said eff win election anc wil lyktxo wee whati cant believe xt,14:10:10 09:39:18,"Polokwane, South Africa","['turfloop', 'eff', 'eff', 'anc']",0.8,0.4
jz angry anc gauteng etolls problem thats going lose jobs 16 elections news,14:10:10 07:28:09,South Africa,"['JZ', 'ANC', 'eTolls']",-0.5,1.0
remember anc bigger jz millions masses pledged vote better living,14:10:10 07:17:57,"Midrand, South Africa",['ANC'],0.25,0.5
anc wont fire jz brought zulu vote delivered kzn anc,14:10:10 07:10:01,South Africa,"['ANC', 'JZ', 'ANC']",0.0,0.0
anc voters stared eff voter promise pit even shuddered feari repeat sans lefties ask sacp wasp,14:10:07 08:28:01,"Umlazi, South Africa","['ANC', 'EFF', 'SACP']",0.0,0.0
local gov election coming anc started sing another song etolls wonder trying fool,14:10:06 14:36:40,"Durban, South Africa","['ANC', 'Etolls']",0.0,0.0
listen less votes gauteng anc always listens people voice cannot ignored,14:10:06 12:15:33,"Pretoria, South Africa",['ANC'],-0.16666666666666666,0.06666666666666667
spoke one electioneering voice etoll hurt anc 2016,14:10:06 08:19:55,"South Africa, Vereeniging ","['etoll', 'ANC']",0.0,0.0
likewe vote people powerthey grow horns become tyrantslike anc owns blackss voteswarning shot fired,14:10:06 06:36:01,"Johannesburg,South Africa",['ANC'],0.0,0.0
saeconomy surprising sinking ship zanc surely smarter folk anc big business votes feet,14:10:06 05:25:28,South Africa,"['SAEconomy', 'ANC']",0.39999999999999997,0.4962962962962963
opposed etoll corruption anc either powerless pretends care 2016electioncampaign launch,14:10:06 04:58:22,"South Africa, Vereeniging ","['ANC', '2016ElectionCampaign']",-0.5,0.9
anc gauteng decided oppose etolls someones starting worry votes went thesrugglecontinues,14:10:05 19:25:21,"Johannesburg, ZA","['ANC', 'TheSruggleContinues']",0.0,0.1
gauteng anc resolved oppose etolls gauteng get right vote happiness,14:10:05 15:58:49,"South Africa , Northgate","['ANC', 'e', 'vote', 'happiness']",0.4928571428571428,0.3678571428571429
naka etollsreview anc win back vote gauteng says holy cows makhura,14:10:05 05:46:47,"Pretoria, South Africa","['eTollsReview', 'ANC']",0.4,0.2
think anc needs rethink etolls cost 10 vote gauteng,14:10:05 04:50:37,Cape Town,['ANC'],0.0,0.0
anc confirms mashatiles reelection sowetan,14:10:04 13:57:37,South Africa,['ANC'],0.0,0.0
anc confirms mashatiles reelection,14:10:04 07:38:39,South Africa,"['ANC', 'SouthAfrica']",0.0,0.0
anc confirms mashatiles reelection,14:10:04 07:38:39,Cape Town,"['ANC', 'SouthAfrica']",0.0,0.0
smalema hebann anc wants scrap etolls order regain voters gauteng makhura,14:10:04 04:39:03,"Pretoria, South Africa",['ANC'],0.2,0.1
voting anc feels like admitting defeat anc srcturfloop,14:10:03 15:13:21,South Africa,"['ANC', 'SRCTurfloop']",0.0,0.0
ramaphosa acknowledges factionalism vote buying violence used anc leadership battles anc ancgp,14:10:03 11:28:34,South Africa,"['ANC', 'ANCGP']",0.0,0.0
dear anc voter voted zuma got president remotecontrolled china say nin h losers regards dalailama,14:10:03 06:02:20,"Umlazi, South Africa","['ANC', 'Zuma', 'DalaiLama']",-0.2,0.2
anc gauteng elective conference deep introspection planning ahead municipal elections 2016 sabcnews h,14:10:03 04:23:04,"Durban, South Africa","['ANC', 'sabcnews']",0.0,0.4
anc gauteng admitted lost middle class support may elections etolls corruption government inefficiency,14:10:03 04:20:50,"Durban, South Africa","['ANC', 'etolls']",0.0,0.0
anc suffer moralhazard theres simply consequence bad governance stifled masses still vote thembut long,14:10:02 08:15:19,"Umlazi, South Africa","['ANC', 'MoralHazard']",-0.24999999999999997,0.4746031746031745
question jozi kimberley 9 consecutive days water 250 000 ppl voters still rewarded anc,14:10:02 08:10:04,"Umlazi, South Africa","['Kimberley', 'ANC']",0.0,0.0
anc stops cooking votes would get see youve lying,14:10:02 07:39:25,"Mzantsi, South Africa",['ANC'],0.0,0.0
tbt bignuz local government election 2011 anc,14:10:02 05:23:58,South Africa ,"['tbt', 'bignuz', 'anc']",0.0,0.0
political education integral part anc ancs agenda goes beyond elections ancyllecture,14:10:01 17:13:44,South Africa,"['ANC', 'ANCYLlecture']",0.0,0.1
taxfunded public infrastructure named anc struggleheroes theme park devoted glory party,14:09:30 10:50:16,"Cape Town, South Africa","['ANC', 'StruggleHeroes']",0.0,0.06666666666666667
wonder anc members fight congress maybe think know publicvoters,14:09:30 04:41:39,"Durban, South Africa",['ANC'],0.0,0.0
anc concerned declining voter support ahead local government elections 2016 sabcnews h naicker,14:09:30 04:17:50,"Durban, South Africa","['ANC', 'sabcnews']",0.0,0.0
newage voters still support anc gov corruption scale worse apartheid oppression,14:09:29 20:27:29,Vereeniging,"['ANC', 'Corruption', 'apartheid']",-0.4,0.6
keep voting anc keep crying sitting waiting list housing king builds palace zuma,14:09:29 14:31:43,South Africa,"['ANC', 'Zuma']",-0.2,0.6
bottom line anc never improve education believe uneducated people keep voting anc,14:09:29 10:10:14,South Africa,"['ANC', 'ANC']",0.0,0.0
simple 1 problem u know gutless 2 anc worried drop votes jeff radebe city press,14:09:29 09:39:45,South Africa,['ANC'],0.0,0.35714285714285715
anc looking shore leftflank advance potentially bruising local government elections 2016,14:09:29 08:43:34,"Cape Town, South Africa","['ANC', 'SouthAfrica']",0.0,0.5
thinking president zuma really brings tears eyes find cursing anc voters lately corruption,14:09:29 07:57:21,"Umlazi, South Africa","['Zuma', 'ANC', 'corruption']",-0.04999999999999999,0.4
anc radebe focus local gov service delivery influenced results elections,14:09:29 07:28:04,"Johannesburg, South Africa",['ANC'],0.0,0.0
jeff radebe says anc 62 percent national vote shows anc still dominant party worried downward trend,14:09:29 07:27:18,South Africa,['ANC'],0.0,0.0
zizi kodwa says anc looking real review says anc got ask hard questions elections economy anc,14:09:29 07:03:03,South Africa,"['elections', 'economy', 'ANC']",-0.04583333333333334,0.42083333333333334
power hungered officials really voice concerns voiceless could next elections mean power ramaphosa anc,14:09:29 05:15:17,Johannesburg,"['Ramaphosa', 'ANC']",-0.0375,0.29583333333333334
voted anc elections even light controversy allegations hope feeling little responsible eiffeltower,14:09:28 18:23:34,South Africa,"['ANC', 'EiffelTower']",0.1375,0.5833333333333334
